"delivery_date","hour_ending","qse","dme","load_resource_name","multi_hour_block_flag","block_indicator1","price1_rrspfr","price1_rrsffr","price1_rrsufr","price1_ecrs","price1_offec","price1_online_nonspin","price1_regup","price1_regdown","price1_offline_nonspin","quantity_mw1","block_indicator2","price2_rrspfr","price2_rrsffr","price2_rrsufr","price2_ecrs","price2_offec","price2_online_nonspin","price2_regup","price2_regdown","price2_offline_nonspin","quantity_mw2","block_indicator3","price3_rrspfr","price3_rrsffr","price3_rrsufr","price3_ecrs","price3_offec","price3_online_nonspin","price3_regup","price3_regdown","price3_offline_nonspin","quantity_mw3","block_indicator4","price4_rrspfr","price4_rrsffr","price4_rrsufr","price4_ecrs","price4_offec","price4_online_nonspin","price4_regup","price4_regdown","price4_offline_nonspin","quantity_mw4","block_indicator5","price5_rrspfr","price5_rrsffr","price5_rrsufr","price5_ecrs","price5_offec","price5_online_nonspin","price5_regup","price5_regdown","price5_offline_nonspin","quantity_mw5","nclr_flag","p_posted_date"
"2024-10-02","20","QTEN22","YFLOW2","FLOWERII_LD1","N","V",,,,,,,,"24.74",,"5.0","V",,,,,,,,"74.0",,"10.0","V",,,,,,,,"174.0",,"20.0","V",,,,,,,,"274.0",,"10.0","V",,,,,,,,"474.0",,"35.0",,"2024-12-01"
"2024-10-02","20","QEDE20",,"FL_LD1","N","V",,,"0.0",,,,,,,"12.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"FORSN_LD11","N","V",,,"0.0",,,,,,,"5.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"FORSN_LD12","N","V",,,"0.0",,,,,,,"1.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"FORSN_LD9","N","V",,,"0.0",,,,,,,"6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QVOLTU",,"FRY_LD1","N","V",,,,"0.0",,,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QVOLTU",,"FRY_LD2","N","V",,,,"0.0",,,,,,"0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QMP2EN",,"FZ_LD8","N","V",,,"0.0",,,,,,,"0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE23","YPLUSP","GAMBIT_LD1","N","V","5000.0","5000.0",,"5000.0",,,"5000.0",,,"0.1","V","5000.0","5000.0",,"5000.0",,,"5000.0",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE23","YPLUSP","GAMBIT_LD1","N","V",,,,,,,,"100.0",,"60.0","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"GEORSO_LD1","N","V",,,"0.0",,,,,,,"5.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE55","YGIGAT","GIGA_ESS_LD1","N","V",,,,,,,,"100.0",,"125.0","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE55","YGIGAT","GIGA_ESS_LD1","N","V","5000.0",,,"5000.0",,,"5000.0",,,"0.1","V","5000.0",,,"5000.0",,,"5000.0",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"GLSCN_LD1","N","V",,,"0.0",,,,,,,"4.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENROC",,"GPI_LD3","N","V",,,"0.0",,,,,,,"6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"GRDNE_LD1","N","V",,,"0.0",,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"GRDNE_LD2","N","V",,,"0.0",,,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"GREENBR_LD1","N","V",,,"0.0",,,,,,,"8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"GUNSO_LD1","N","V",,,"0.0",,,,,,,"1.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"GUNSO_LD2","N","V",,,"0.0",,,,,,,"4.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"GUNSO_LD3","N","V",,,"0.0",,,,,,,"5.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"GUNSO_LD4","N","V",,,"0.0",,,,,,,"6.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"GUNSO_LD5","N","V",,,"0.0",,,,,,,"3.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"HAMMOND_LD1","N","V",,,"0.0",,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QMP2EN",,"HASTINGS_LD2","N","V",,,,"0.0",,,,,,"17.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","HEIGHTTN_LD1","N","V",,,,,,,,"0.97",,"2.0","V",,,,,,,,"3.68",,"2.0","V",,,,,,,,"6.4",,"2.0",,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","HEIGHTTN_LD1","N","V",,,,"239.85",,,"79.95",,,"0.5","V",,,,,,,"159.9",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENROC",,"HIWAY_9_LD1","N","V",,,"0.0",,,,,,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"HOP_LD1","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"HOP_LD2","N","V",,,"0.0",,,,,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QTEN22","YHOUSE","HOUSEMTN_LD1","N","V",,,,,,,,"24.74",,"3.0","V",,,,,,,,"74.0",,"6.0","V",,,,,,,,"174.0",,"12.0","V",,,,,,,,"274.0",,"6.0","V",,,,,,,,"474.0",,"21.0",,"2024-12-01"
"2024-10-02","20","QENRWI",,"HOWRD_LD2","N","V",,,"0.0",,,,,,,"2.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"HOWRD_LD3","N","V",,,"0.0",,,,,,,"1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"HSACH_LD1","N","V",,,"0.0",,,,,,,"5.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QECNR","YEONCR","INDL_LD1","N","V",,,,,,,,"0.0",,"4.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"IOLA_LD1","N","V",,,"0.0",,,,,,,"8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"IRLBJ_LD1","N","V",,,"0.0",,,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"IRLBJ_LD2","N","V",,,"0.0",,,,,,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"IRLBJ_LD3","N","V",,,"0.0",,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"IRLBJ_LD4","N","V",,,"0.0",,,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"IVANS_LD1","N","V",,,"0.0",,,,,,,"6.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSTEC4",,"JARDIN_LD1","N","V",,,"0.0",,,,,,,"4.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSTEC4",,"JARDIN_LD2","N","V",,,"0.0",,,,,,,"4.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"JDKNS_LD6","N","V",,,"0.0",,,,,,,"3.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","K0_LD1","N","V",,,,,,,,"0.97",,"2.0","V",,,,,,,,"3.68",,"2.0","V",,,,,,,,"6.4",,"2.0",,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","K0_LD1","N","V",,,,"239.85",,,"79.95",,,"0.5","V",,,,,,,"159.9",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"KEYSTONE_LD1","N","V",,,"0.0",,,,,,,"1.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QVOLTU",,"KLRPR_LD1","N","V",,,,,,"0.0",,,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"KMASB_LD1","N","V",,,"0.0",,,,,,,"1.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"KMASB_LD2","N","V",,,"0.0",,,,,,,"2.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENROC",,"KMBCL_LD1","N","V",,,"0.0",,,,,,,"6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENROC",,"KNLTR_LD1","N","V",,,"0.0",,,,,,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENROC",,"KNLTR_LD2","N","V",,,"0.0",,,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENROC",,"KNLTR_LD3","N","V",,,"0.0",,,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QMP2EN",,"KT_LD1","N","V",,,,"0.0",,,,,,"1.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QMP2EN",,"KT_LD2","N","V",,,,"0.0",,,,,,"5.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE48","YSUE48","LBRA_ESS_LD1","N","V","180.0",,,,,,"279.84",,,"10.0","V","300.0",,,,,,"459.84",,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"LIPTON_LD1","N","V",,,"0.0",,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","LOPENO_LD1","N","V",,,,"239.85",,,"79.95",,,"0.4","V",,,,,,,"159.9",,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","LOPENO_LD1","N","V",,,,,,,,"0.97",,"1.5","V",,,,,,,,"3.68",,"1.5","V",,,,,,,,"6.4",,"1.5",,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QGUIDE",,"LPLCO_LD1","N","V",,,,,,"75.0",,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QGUIDE",,"LULING_LD5","N","V",,,"0.0",,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QGUIDE",,"LULING_LD6","N","V",,,"0.0",,,,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QGUIDE",,"LULING_LD7","N","V",,,"0.0",,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QGUIDE",,"LULING_LD8","N","V",,,"0.0",,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"LUTHER_LD18","N","V",,,"0.0",,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","L_463S_LD1","N","V",,,,"239.85",,,"79.95",,,"0.5","V",,,,,,,"159.9",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","L_463S_LD1","N","V",,,,,,,,"0.97",,"2.0","V",,,,,,,,"3.68",,"2.0","V",,,,,,,,"6.4",,"2.0",,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","MAGNO_TN_LD1","N","V",,,,"239.85",,,"79.95",,,"0.5","V",,,,,,,"159.9",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","MAGNO_TN_LD1","N","V",,,,,,,,"0.97",,"2.0","V",,,,,,,,"3.68",,"2.0","V",,,,,,,,"6.4",,"2.0",,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QMP2EN",,"MALONE_LD3","N","V",,,,"0.0",,,,,,"0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"MARGARET_LD1","N","V",,,"0.0",,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"MCAN_LD1","N","V",,,"0.0",,,,,,,"5.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"MCAN_LD2","N","V",,,,"0.0",,,,,,"7.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QOCCID",,"MDFAM_LD2","N","V",,,"0.0",,,,,,,"11.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"MDRAW_LD4","N","V",,,"0.0",,,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"MDTHN_LD4","N","V",,,"0.0",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QTENSK",,"MDTXI_LD3","N","V",,,"0.0",,,,,,,"6.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QTENSK",,"MDTXI_LD4","N","V",,,"0.0",,,,,,,"10.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"MEANS_LD3","N","V",,,"0.0",,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QMP2EN",,"MLDR2_LD1","N","V",,,,"0.0",,,,,,"14.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QVOLTU",,"MOULSO_LD1","N","V",,,,"0.0",,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"MSTNG_LD1","N","V",,,"0.0",,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENDU2",,"MYPTX_LD3","N","V",,,,"0.0",,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"NCWDN_LD13","N","V",,,"0.0",,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"NEVAD_RC_LD2","N","V",,,"0.0",,,,,,,"8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"NEVAD_RC_LD3","N","V",,,"0.0",,,,,,,"4.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","NF_BRP_LD1","N","V",,,,,,,,"0.97",,"20.1","V",,,,,,,,"3.68",,"20.1","V",,,,,,,,"6.4",,"20.1",,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","NF_BRP_LD1","N","V",,,,"239.85",,,"79.95",,,"5.0","V",,,,,,,"159.9",,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"NWTER_RC_LD3","N","V",,,"0.0",,,,,,,"3.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"OBRIN_LD1","N","V",,,"0.0",,,,,,,"3.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","ODESW_LD3","N","V",,,,"239.85",,,"79.95",,,"0.5","V",,,,,,,"159.9",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","ODESW_LD3","N","V",,,,,,,,"0.97",,"2.0","V",,,,,,,,"3.68",,"2.0","V",,,,,,,,"6.4",,"2.0",,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"OLLINPHI_LD1","N","V",,,"0.0",,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"OWLHL_LD1","N","V",,,"0.0",,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QOCCID",,"OXY_INGL_LD2","N","V",,,"0.0",,,,,,,"205.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","PAVO_ESS_LD1","N","V",,,,"239.85",,,"79.95",,,"4.3","V",,,,,,,"159.9",,,"4.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","PAVO_ESS_LD1","N","V",,,,,,,,"0.97",,"17.2","V",,,,,,,,"3.68",,"17.2","V",,,,,,,,"6.4",,"17.2",,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","PAVO_ESS_LD2","N","V",,,,"239.85",,,"79.95",,,"4.2","V",,,,,,,"159.9",,,"4.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE74","YSUEZ","PAVO_ESS_LD2","N","V",,,,,,,,"0.97",,"16.8","V",,,,,,,,"3.68",,"16.8","V",,,,,,,,"6.4",,"16.8",,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSTEC5",,"PAWNEE_LD1","N","V",,,"0.0",,,,,,,"5.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QGAR",,"PRAXAIR_LD1","N","V",,,"0.0",,,,,,,"2.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"PYOTE_LD2","N","V",,,"0.0",,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"PYOTE_LD3","N","V",,,"0.0",,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QTEN22","YSWOOS","PYOTE_LD4","N","V",,,,,,,,"399.0",,"1.0","V",,,,,,,,"499.0",,"1.0","V",,,,,,,,"599.0",,"1.0","V",,,,,,,,"999.0",,"1.0",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QECNR","YEONCR","PYR_LD1","N","V",,,,,,,,"0.0",,"4.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"RCKYROAD_LD1","N","V",,,"0.0",,,,,,,"1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"RGR_LD1","N","V",,,"0.0",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"RIG_LD1","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"RIG_LD2","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"RIG_LD3","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"RIG_LD4","N","V",,,"0.0",,,,,,,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"RIG_LD5","N","V",,,"0.0",,,,,,,"7.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"RIG_LD6","N","V",,,"0.0",,,,,,,"7.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"RIG_LD7","N","V",,,"0.0",,,,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QEDE20",,"RIG_LD8","N","V",,,"0.0",,,,,,,"8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENRWI",,"ROANW_LD1","N","V",,,"0.0",,,,,,,"10.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QENDU2",,"ROANW_LD3","N","V",,,"0.0",,,,,,,"0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QPRIO1",,"ROUNDTOP_LD1","N","V",,,"0.0",,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","20","QSUE51","YPLUSP","RRANCHES_LD1","N","V",,,,,,,,"10.0",,"33.8","V",,,,,,,,"15.0",,"22.5","V",,,,,,,,"25.0",,"11.2","V",,,,,,,,"35.0",,"7.5","V",,,,,,,,"5000.0",,"70.0",,"2024-12-01"
"2024-10-02","20","QSUE51","YPLUSP","RRANCHES_LD2","N","V",,,,,,,,"10.5",,"33.8","V",,,,,,,,"15.75",,"22.5","V",,,,,,,,"26.25",,"11.2","V",,,,,,,,"36.75",,"7.5","V",,,,,,,,"5000.0",,"70.0",,"2024-12-01"
"2024-10-02","20","QPRIO1",,"RTLSNAKE_LD1","N","V",,,"0.0",,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
