"delivery_date","hour_ending","settlement_point","qse_name","energy_only_offer_mw1","energy_only_offer_price1","energy_only_offer_mw2","energy_only_offer_price2","energy_only_offer_mw3","energy_only_offer_price3","energy_only_offer_mw4","energy_only_offer_price4","energy_only_offer_mw5","energy_only_offer_price5","energy_only_offer_mw6","energy_only_offer_price6","energy_only_offer_mw7","energy_only_offer_price7","energy_only_offer_mw8","energy_only_offer_price8","energy_only_offer_mw9","energy_only_offer_price9","energy_only_offer_mw10","energy_only_offer_price10","energy_only_offer_id","multi_hour_block_indicator","block/curve_indicator","p_posted_date"
"2024-10-02","20","EL_RAYO_ALL","QALGON","23.2","0.0",,,,,,,,,,,,,,,,,,,"241002LIER3","N","V","2024-12-01"
"2024-10-02","20","EL_RAYO_ALL","QALGON","7.4","0.0",,,,,,,,,,,,,,,,,,,"241002LIER2","N","V","2024-12-01"
"2024-10-02","20","EL_RAYO_ALL","QAUROR","3.7","-250.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","20","ERSL_RN","QMAGE","1.0","35.0",,,,,,,,,,,,,,,,,,,"1019059","N","V","2024-12-01"
"2024-10-02","20","ERSL_RN","QMAGE","1.0","40.0",,,,,,,,,,,,,,,,,,,"1019060","N","V","2024-12-01"
"2024-10-02","20","ETCCS_CCU","QAUROR","8.4","-250.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","20","EXGNSND_RN","QGRIEQ","7.7","170.53",,,,,,,,,,,,,,,,,,,"f6hgtw","N","C","2024-12-01"
"2024-10-02","20","EXGNSND_RN","QHEBER","2.9","-250.0",,,,,,,,,,,,,,,,,,,"kpjoumgdn1","N","V","2024-12-01"
"2024-10-02","20","EXGNWTL_1","QQDTT","1.0","48.15","1.0","55.37","1.0","62.59",,,,,,,,,,,,,,,"0753-YG-P_OP","N","C","2024-12-01"
"2024-10-02","20","FERGCC_GT1_1","QHEBER","5.4","-250.0",,,,,,,,,,,,,,,,,,,"kpjoumgdn1","N","V","2024-12-01"
"2024-10-02","20","FERGCC_GT2_3","QHEBER","5.4","-250.0",,,,,,,,,,,,,,,,,,,"kpjoumgdn1","N","V","2024-12-01"
"2024-10-02","20","FERGCC_ST1_5","QHEBER","5.4","-250.0",,,,,,,,,,,,,,,,,,,"kpjoumgdn1","N","V","2024-12-01"
"2024-10-02","20","FERMI_ALL","QAUROR","0.3","-250.0","0.3","4999.0","1.0","5000.0",,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","20","FERMI_ALL","QGRIEQ","14.9","90.41",,,,,,,,,,,,,,,,,,,"7ixm78","N","C","2024-12-01"
"2024-10-02","20","FERMI_ALL","QHEBER","5.6","-250.0",,,,,,,,,,,,,,,,,,,"kpjoumgdn1","N","V","2024-12-01"
"2024-10-02","20","FLCNS_UNIT1","QBHERP","100.0","29.19",,,,,,,,,,,,,,,,,,,"001","N","V","2024-12-01"
"2024-10-02","20","FLOWERII_RN","QTEN22","10.0","124.0","25.0","174.0","40.0","204.0","50.0","244.0",,,,,,,,,,,,,"FVYTWO31","N","C","2024-12-01"
"2024-10-02","20","FLTCK_SSI","QGRIEQ","1.4","137.51",,,,,,,,,,,,,,,,,,,"w113qn","N","C","2024-12-01"
"2024-10-02","20","FLTCK_SSI","QGRIEQ","1.9","77.81",,,,,,,,,,,,,,,,,,,"jvub4l","N","C","2024-12-01"
"2024-10-02","20","FLUVANNA_1_2","QGRIEQ","1.1","74.68",,,,,,,,,,,,,,,,,,,"g1tk1l","N","C","2024-12-01"
"2024-10-02","20","FLVABES1_ESR","QTEN22","1.0","124.0","3.0","174.0","4.0","204.0","5.0","244.0",,,,,,,,,,,,,"FLVONE31","N","C","2024-12-01"
"2024-10-02","20","FOARDCTY_ALL","QDARBY","4.0","5.0",,,,,,,,,,,,,,,,,,,"T0024","N","V","2024-12-01"
"2024-10-02","20","FOARDCTY_ALL","QGRIEQ","1.2","74.68",,,,,,,,,,,,,,,,,,,"q5bukn","N","C","2024-12-01"
"2024-10-02","20","FORTMA_RN","QPEBSE","2.0","168.0",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","20","FORTMA_RN","QPEBSE","2.0","256.8",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","20","FOXTROT_ALL","QORSTE","11.0","50.55",,,,,,,,,,,,,,,,,,,"222892977","N","V","2024-12-01"
"2024-10-02","20","FOXTROT_ALL","QORSTE","14.0","40.55",,,,,,,,,,,,,,,,,,,"222892970","N","V","2024-12-01"
"2024-10-02","20","FOXTROT_ALL","QQDTT","1.0","62.33","1.0","71.68","1.0","81.03",,,,,,,,,,,,,,,"0843-YG-P_OP","N","C","2024-12-01"
"2024-10-02","20","FRMRSVLW_RN","QMACE1","3.0","-10.17",,,,,,,,,,,,,,,,,,,"dlb17","N","V","2024-12-01"
"2024-10-02","20","FRYE_SLR_ALL","QAURO1","0.2","-2.12","0.2","4999.0","1.0","5000.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","20","FTWIND_UNIT1","QGRIEQ","5.4","137.51",,,,,,,,,,,,,,,,,,,"brtnfw","N","C","2024-12-01"
"2024-10-02","20","FTWIND_UNIT1","QGRIEQ","7.0","77.81",,,,,,,,,,,,,,,,,,,"h97qam","N","C","2024-12-01"
"2024-10-02","20","FTWIND_UNIT1","QHEBER","3.8","-250.0",,,,,,,,,,,,,,,,,,,"kpjoumgdn1","N","V","2024-12-01"
"2024-10-02","20","GAMBIT_RN","QMACE1","3.0","-10.17",,,,,,,,,,,,,,,,,,,"dlb17","N","V","2024-12-01"
"2024-10-02","20","GOODNIT1_ALL","QAURO1","0.2","-0.01","0.2","4999.0","1.0","5000.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","20","GOODNIT1_ALL","QDARBY","2.0","5.0",,,,,,,,,,,,,,,,,,,"T0027","N","V","2024-12-01"
"2024-10-02","20","GOODNIT1_ALL","QTENSK","64.2","-20.0",,,,,,,,,,,,,,,,,,,"Gn1WdDAEO","N","V","2024-12-01"
"2024-10-02","20","GPASTURE_ALL","QDARBY","1.0","5.0",,,,,,,,,,,,,,,,,,,"T0028","N","V","2024-12-01"
"2024-10-02","20","GPASTURE_ALL","QGRIEQ","1.1","60.92",,,,,,,,,,,,,,,,,,,"rlvsnh","N","C","2024-12-01"
"2024-10-02","20","GRANDVW1_A_B","QAMTRA","2.0","-5.0",,,,,,,,,,,,,,,,,,,"100","N","C","2024-12-01"
"2024-10-02","20","GRANDVW1_A_B","QAURO1","0.2","0.04","0.2","4999.0","1.0","5000.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","20","GRANDVW1_A_B","QDARBY","8.0","5.0",,,,,,,,,,,,,,,,,,,"T0029","N","V","2024-12-01"
"2024-10-02","20","GRANDVW1_A_B","QGRIEQ","8.2","13.7",,,,,,,,,,,,,,,,,,,"8jxplt","N","C","2024-12-01"
"2024-10-02","20","GRANDVW1_A_B","QHEBER","5.6","-250.0",,,,,,,,,,,,,,,,,,,"kpjoumgdn1","N","V","2024-12-01"
"2024-10-02","20","GRANDVW1_A_B","QINCOM","3.8","25.7",,,,,,,,,,,,,,,,,,,"HubsV5_1","N","C","2024-12-01"
"2024-10-02","20","GRSES_UNIT1","QMAGE","1.0","40.23",,,,,,,,,,,,,,,,,,,"1018780","N","V","2024-12-01"
"2024-10-02","20","GRSES_UNIT2","QGRIEQ","1.4","74.68",,,,,,,,,,,,,,,,,,,"3wl1ar","N","C","2024-12-01"
"2024-10-02","20","GUNMTN_NODE","QTRREN","1.0","147.03",,,,,,,,,,,,,,,,,,,"222853128","N","V","2024-12-01"
"2024-10-02","20","GUNMTN_NODE","QTRREN","1.0","152.43",,,,,,,,,,,,,,,,,,,"222853127","N","V","2024-12-01"
"2024-10-02","20","GUNMTN_NODE","QTRREN","1.0","157.79",,,,,,,,,,,,,,,,,,,"222853125","N","V","2024-12-01"
"2024-10-02","20","GUNMTN_NODE","QTRREN","1.0","163.19",,,,,,,,,,,,,,,,,,,"222853126","N","V","2024-12-01"
"2024-10-02","20","GWEC_G1","QGRIEQ","13.7","73.4",,,,,,,,,,,,,,,,,,,"9saut3","N","C","2024-12-01"
"2024-10-02","20","GWEC_G1","QHEBER","5.9","-250.0",,,,,,,,,,,,,,,,,,,"kpjoumgdn1","N","V","2024-12-01"
"2024-10-02","20","GWEC_G1","QRHEI","1.0","55.25","1.4","64.74",,,,,,,,,,,,,,,,,"20241002S014","N","C","2024-12-01"
"2024-10-02","20","GWEC_G1","QTRREN","1.0","74.41",,,,,,,,,,,,,,,,,,,"222853131","N","V","2024-12-01"
"2024-10-02","20","GWEC_G1","QTRREN","1.0","79.77",,,,,,,,,,,,,,,,,,,"222853130","N","V","2024-12-01"
"2024-10-02","20","GWEC_G1","QTRREN","1.0","85.14",,,,,,,,,,,,,,,,,,,"222853129","N","V","2024-12-01"
"2024-10-02","20","GWEC_G1","QTRREN","1.0","90.55",,,,,,,,,,,,,,,,,,,"222853132","N","V","2024-12-01"
"2024-10-02","20","HALO_RN1","QMAGE","1.0","40.0",,,,,,,,,,,,,,,,,,,"1019036","N","V","2024-12-01"
"2024-10-02","20","HALO_RN1","QMAGE","1.0","60.0",,,,,,,,,,,,,,,,,,,"1019037","N","V","2024-12-01"
"2024-10-02","20","HALO_RN1","QMAGE","1.0","60.01",,,,,,,,,,,,,,,,,,,"1019038","N","V","2024-12-01"
"2024-10-02","20","HB_BUSAVG","QGESTE","2.0","-10.0",,,,,,,,,,,,,,,,,,,"Gest_OFFER","N","V","2024-12-01"
"2024-10-02","20","HB_BUSAVG","QINCOM","14.6","37.6",,,,,,,,,,,,,,,,,,,"HubsV5_1","N","C","2024-12-01"
"2024-10-02","20","HB_BUSAVG","QMEA","50.0","64.79",,,,,,,,,,,,,,,,,,,"GT20","N","V","2024-12-01"
"2024-10-02","20","HB_BUSAVG","QWOLFP","1.0","67.79","2.0","67.83",,,,,,,,,,,,,,,,,"00I231","N","C","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QALTRE","8.4","2.0",,,,,,,,,,,,,,,,,,,"uploader","N","C","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QATPWR","500.0","5.0",,,,,,,,,,,,,,,,,,,"HPeak","Y","F","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QBARTO","7.5","36.05","74.7","46.25","104.6","56.45",,,,,,,,,,,,,,,"20241002","N","C","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QCITAD","75.0","65.0",,,,,,,,,,,,,,,,,,,"105423","N","F","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QECNR","111.0","0.1","111.0","22.67","111.0","24.92","111.0","25.88","111.0","26.65","111.0","27.23","112.0","27.95","112.0","28.66","112.0","29.56","112.0","31.01","1238","N","C","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QFPL22","4.0","0.0",,,,,,,,,,,,,,,,,,,"MD1","Y","F","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QJARON","26.7","-25.0",,,,,,,,,,,,,,,,,,,"241002Inc","N","C","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QJPMOR","131.0","1.0",,,,,,,,,,,,,,,,,,,"20241002HHB","N","V","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QLUMN","5.0","81.49",,,,,,,,,,,,,,,,,,,"77500218","N","C","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QMACE1","1.0","-10.03",,,,,,,,,,,,,,,,,,,"dlb3","N","V","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QMACE1","3.0","-10.74",,,,,,,,,,,,,,,,,,,"dlb74","N","V","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QMACQ","10.0","-1.0",,,,,,,,,,,,,,,,,,,"RF28","N","V","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QMIDAE","63.0","0.01",,,,,,,,,,,,,,,,,,,"20241002HOUS","N","F","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QMORG","72.4","-25.0",,,,,,,,,,,,,,,,,,,"688251204832","N","C","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QSPARK","15.0","1.0",,,,,,,,,,,,,,,,,,,"IW-93139c628","N","V","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QSUEZ1","8.0","1.0",,,,,,,,,,,,,,,,,,,"100548","N","V","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QSUMR","5.0","10.0",,,,,,,,,,,,,,,,,,,"100224HBHEO","N","V","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QUNCIA","51.0","61.85",,,,,,,,,,,,,,,,,,,"40175707","N","V","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QUNCIA","51.0","68.37",,,,,,,,,,,,,,,,,,,"40175709","N","V","2024-12-01"
"2024-10-02","20","HB_HOUSTON","QUNCIA","51.0","78.13",,,,,,,,,,,,,,,,,,,"40175711","N","V","2024-12-01"
"2024-10-02","20","HB_HUBAVG","QMAGE","1.0","72.23",,,,,,,,,,,,,,,,,,,"1018934","N","V","2024-12-01"
"2024-10-02","20","HB_HUBAVG","QMAGE","1.0","73.81",,,,,,,,,,,,,,,,,,,"1018935","N","V","2024-12-01"
"2024-10-02","20","HB_HUBAVG","QMAGE","1.0","89.71",,,,,,,,,,,,,,,,,,,"1018936","N","V","2024-12-01"
"2024-10-02","20","HB_HUBAVG","QMAGE","2.0","69.06",,,,,,,,,,,,,,,,,,,"1018933","N","V","2024-12-01"
"2024-10-02","20","HB_HUBAVG","QMEA","50.0","64.79",,,,,,,,,,,,,,,,,,,"GT44","N","V","2024-12-01"
"2024-10-02","20","HB_HUBAVG","QUNCIA","50.0","63.64",,,,,,,,,,,,,,,,,,,"40175714","N","V","2024-12-01"
"2024-10-02","20","HB_HUBAVG","QUNCIA","50.0","70.34",,,,,,,,,,,,,,,,,,,"40175716","N","V","2024-12-01"
"2024-10-02","20","HB_HUBAVG","QUNCIA","50.0","80.39",,,,,,,,,,,,,,,,,,,"40175718","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QBARTO","3.7","46.81","37.5","58.26","52.4","69.7",,,,,,,,,,,,,,,"20241002","N","C","2024-12-01"
"2024-10-02","20","HB_NORTH","QBPEC","100.0","25.0",,,,,,,,,,,,,,,,,,,"SSP50","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QCALP","100.0","37.37",,,,,,,,,,,,,,,,,,,"000045","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QCALP","100.0","40.4",,,,,,,,,,,,,,,,,,,"000046","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QCALP3","65.0","0.01",,,,,,,,,,,,,,,,,,,"000025","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QCITAD","100.0","38.0",,,,,,,,,,,,,,,,,,,"105430","Y","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QDVTRA","10.0","50.0",,,,,,,,,,,,,,,,,,,"222873972","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QECNR","0.0","22.46","1.0","24.49","1.0","27.31","1.0","27.83","1.0","28.45","1.0","29.19","1.0","30.14",,,,,,,"1238","N","C","2024-12-01"
"2024-10-02","20","HB_NORTH","QEDES","29.0","5.0",,,,,,,,,,,,,,,,,,,"ESMU50-52","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QFREEP","50.0","35.1",,,,,,,,,,,,,,,,,,,"10","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QFREEP","50.0","38.1",,,,,,,,,,,,,,,,,,,"110","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QGAR10","10.0","0.01",,,,,,,,,,,,,,,,,,,"005","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QGAR6","125.0","0.0",,,,,,,,,,,,,,,,,,,"001","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QGAR8","28.0","0.01",,,,,,,,,,,,,,,,,,,"001","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QGAR8","5.0","0.01",,,,,,,,,,,,,,,,,,,"005","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QGAR9","2.0","0.01",,,,,,,,,,,,,,,,,,,"001","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QGEUS","40.0","1.0",,,,,,,,,,,,,,,,,,,"003","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QHANW1","2.5","0.1","5.1","0.2","7.6","0.3","10.1","0.4",,,,,,,,,,,,,"ONHB45567","N","C","2024-12-01"
"2024-10-02","20","HB_NORTH","QJUSL1","259.0","0.0",,,,,,,,,,,,,,,,,,,"O102NSQ1","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QLCRA","2.9","1.0",,,,,,,,,,,,,,,,,,,"JUNO1","N","C","2024-12-01"
"2024-10-02","20","HB_NORTH","QLCRA","213.0","1.0",,,,,,,,,,,,,,,,,,,"N1","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QLUMN","200.0","22.35",,,,,,,,,,,,,,,,,,,"STM2","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QLUMN","200.0","30.11",,,,,,,,,,,,,,,,,,,"STM3","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QLUMN","220.0","18.95",,,,,,,,,,,,,,,,,,,"STM1","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QLUMN","276.0","41.5",,,,,,,,,,,,,,,,,,,"1147014126","N","C","2024-12-01"
"2024-10-02","20","HB_NORTH","QLUMN","405.0","36.25",,,,,,,,,,,,,,,,,,,"STM4","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QLUMN","625.0","38.25",,,,,,,,,,,,,,,,,,,"STM5","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMACE1","8.0","1.12",,,,,,,,,,,,,,,,,,,"dlb12","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMACQ","2.0","-1.0",,,,,,,,,,,,,,,,,,,"RF28","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMAGE","1.0","70.05",,,,,,,,,,,,,,,,,,,"1018948","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMAGE","1.0","71.47",,,,,,,,,,,,,,,,,,,"1018949","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMAGE","1.0","87.07",,,,,,,,,,,,,,,,,,,"1018950","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMAGE","2.0","69.22",,,,,,,,,,,,,,,,,,,"1018947","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMAGNO","5.0","35.0",,,,,,,,,,,,,,,,,,,"ice","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMEA","150.0","117.0",,,,,,,,,,,,,,,,,,,"WH1","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMERRL","20.5","2.08",,,,,,,,,,,,,,,,,,,"JC5","Y","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QMERRL","50.0","2.08",,,,,,,,,,,,,,,,,,,"HO1L","Y","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QMIDAE","35.0","0.01",,,,,,,,,,,,,,,,,,,"20241002NORT","N","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QMIDWE","1.0","44.09",,,,,,,,,,,,,,,,,,,"242464","N","C","2024-12-01"
"2024-10-02","20","HB_NORTH","QMITX1","3.0","1.0",,,,,,,,,,,,,,,,,,,"100224HBNEO","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QMORG","552.7","-25.0",,,,,,,,,,,,,,,,,,,"776407681791","N","C","2024-12-01"
"2024-10-02","20","HB_NORTH","QNORDI","2.0","0.0",,,,,,,,,,,,,,,,,,,"222892910","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QORSTE","50.0","105.55",,,,,,,,,,,,,,,,,,,"222892959","Y","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QORSTE","50.0","130.05",,,,,,,,,,,,,,,,,,,"222892960","Y","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QORSTE","50.0","35.05",,,,,,,,,,,,,,,,,,,"222892963","Y","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QORSTE","50.0","37.05",,,,,,,,,,,,,,,,,,,"222892964","Y","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QPATTE","0.0","59.99","5.0","60.0","10.0","70.0","20.0","80.0",,,,,,,,,,,,,"24102PGS","N","C","2024-12-01"
"2024-10-02","20","HB_NORTH","QPNTQ1","50.0","32.9",,,,,,,,,,,,,,,,,,,"n-5","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QPNTQ1","50.0","34.9",,,,,,,,,,,,,,,,,,,"n-6","Y","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QSHELL","100.0","0.0",,,,,,,,,,,,,,,,,,,"RT1","N","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QSHELL","5.0","30.94",,,,,,,,,,,,,,,,,,,"JJ2","Y","F","2024-12-01"
"2024-10-02","20","HB_NORTH","QSPANS","3.0","906.45",,,,,,,,,,,,,,,,,,,"1539280","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QSPARK","5.0","1.0",,,,,,,,,,,,,,,,,,,"IW-07404f959","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QSUEZ1","1.0","1.0",,,,,,,,,,,,,,,,,,,"100574","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QSUMR","5.0","10.0",,,,,,,,,,,,,,,,,,,"100224HBNEO","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTCENE","3.0","64.0",,,,,,,,,,,,,,,,,,,"YC_OFFER_1","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","1058.25",,,,,,,,,,,,,,,,,,,"222855904","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","110.57",,,,,,,,,,,,,,,,,,,"222855907","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","1163.54",,,,,,,,,,,,,,,,,,,"222855901","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","1268.84",,,,,,,,,,,,,,,,,,,"222855896","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","1374.14",,,,,,,,,,,,,,,,,,,"222855908","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","1479.43",,,,,,,,,,,,,,,,,,,"222855909","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","215.87",,,,,,,,,,,,,,,,,,,"222855903","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","321.17",,,,,,,,,,,,,,,,,,,"222855905","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","426.47",,,,,,,,,,,,,,,,,,,"222855900","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","5.28",,,,,,,,,,,,,,,,,,,"222855898","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","531.76",,,,,,,,,,,,,,,,,,,"222855906","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","637.06",,,,,,,,,,,,,,,,,,,"222855897","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","742.36",,,,,,,,,,,,,,,,,,,"222855899","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","847.65",,,,,,,,,,,,,,,,,,,"222855910","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QTRREN","26.7","952.95",,,,,,,,,,,,,,,,,,,"222855902","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QUNCIA","39.0","102.86",,,,,,,,,,,,,,,,,,,"40175725","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QUNCIA","39.0","81.43",,,,,,,,,,,,,,,,,,,"40175721","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QUNCIA","39.0","90.01",,,,,,,,,,,,,,,,,,,"40175723","N","V","2024-12-01"
"2024-10-02","20","HB_NORTH","QWEST2","50.0","90.95",,,,,,,,,,,,,,,,,,,"222891619","N","V","2024-12-01"
"2024-10-02","20","HB_PAN","QAURO1","0.2","1.24","0.2","4999.0","1.0","5000.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","20","HB_PAN","QDANSK","17.6","-25.0","22.3","118.0","27.1","212.0","31.8","277.0","36.5","326.0","41.2","364.0","45.9","394.0","50.6","418.0","55.3","438.0","60.0","456.0","241002HBPo_t","N","C","2024-12-01"
"2024-10-02","20","HB_PAN","QGRIEQ","10.1","13.7",,,,,,,,,,,,,,,,,,,"dquytv","N","C","2024-12-01"
"2024-10-02","20","HB_PAN","QHEBER","6.9","-250.0",,,,,,,,,,,,,,,,,,,"kpjoumgdn1","N","V","2024-12-01"
"2024-10-02","20","HB_PAN","QINCOM","8.0","25.9",,,,,,,,,,,,,,,,,,,"HubsV5_1","N","C","2024-12-01"
"2024-10-02","20","HB_PAN","QMACET","44.0","-20.0",,,,,,,,,,,,,,,,,,,"d00","N","V","2024-12-01"
"2024-10-02","20","HB_PAN","QNORDI","2.0","0.0",,,,,,,,,,,,,,,,,,,"222892913","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QBARTO","7.0","49.69","70.0","61.45","97.9","73.21",,,,,,,,,,,,,,,"20241002","N","C","2024-12-01"
"2024-10-02","20","HB_SOUTH","QCPSE","600.0","0.0",,,,,,,,,,,,,,,,,,,"24095","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QCPSE5","20.0","0.0",,,,,,,,,,,,,,,,,,,"19728","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QCPSE6","41.4","0.0",,,,,,,,,,,,,,,,,,,"24147","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QECNR","50.0","0.1","50.0","22.57","50.0","24.92","50.0","25.98","50.0","26.67","50.0","27.31","51.0","27.95","51.0","28.62","51.0","29.55","51.0","30.84","1238","N","C","2024-12-01"
"2024-10-02","20","HB_SOUTH","QFRONT","6.0","0.0",,,,,,,,,,,,,,,,,,,"HBSOFFER","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QGAR18","40.0","0.01",,,,,,,,,,,,,,,,,,,"001","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QGAR4","22.0","0.01",,,,,,,,,,,,,,,,,,,"001","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QINCOM","2.8","38.7",,,,,,,,,,,,,,,,,,,"HubsV5_1","N","C","2024-12-01"
"2024-10-02","20","HB_SOUTH","QMACE1","4.0","1.44",,,,,,,,,,,,,,,,,,,"dlb44","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QMACE1","6.0","-10.94",,,,,,,,,,,,,,,,,,,"dlb94","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QMACQ","91.0","-1.0",,,,,,,,,,,,,,,,,,,"RF28","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QMAGE","1.0","72.08",,,,,,,,,,,,,,,,,,,"1018962","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QMAGE","1.0","73.84",,,,,,,,,,,,,,,,,,,"1018963","N","V","2024-12-01"
"2024-10-02","20","HB_SOUTH","QMAGE","1.0","89.52",,,,,,,,,,,,,,,,,,,"1018964","N","V","2024-12-01"
