"delivery_date","hour_ending","qse","dme","generation_resource_name","multi_hour_block_flag","block_indicator1","price1_rrspfr","price1_rrsffr","price1_rrsufr","price1_ecrs","price1_offec","price1_online_nonspin","price1_regup","price1_regdown","price1_offline_nonspin","quantity_mw1","block_indicator2","price2_rrspfr","price2_rrsffr","price2_rrsufr","price2_ecrs","price2_offec","price2_online_nonspin","price2_regup","price2_regdown","price2_offline_nonspin","quantity_mw2","block_indicator3","price3_rrspfr","price3_rrsffr","price3_rrsufr","price3_ecrs","price3_offec","price3_online_nonspin","price3_regup","price3_regdown","price3_offline_nonspin","quantity_mw3","block_indicator4","price4_rrspfr","price4_rrsffr","price4_rrsufr","price4_ecrs","price4_offec","price4_online_nonspin","price4_regup","price4_regdown","price4_offline_nonspin","quantity_mw4","block_indicator5","price5_rrspfr","price5_rrsffr","price5_rrsufr","price5_ecrs","price5_offec","price5_online_nonspin","price5_regup","price5_regdown","price5_offline_nonspin","quantity_mw5","p_posted_date"
"2024-10-02","8","QECNR","YEONCR","PYR_ESS","N","V",,,,,,,"0.0",,,"4.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QECNR","YEONCR","PYR_ESS2A","N","V","0.0",,,,,,,,,"10.1","V","999.99",,,,,,,,,"10.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QECNR","YEONCR","PYR_ESS2B","N","V","0.0",,,,,,,,,"9.1","V","999.99",,,,,,,,,"9.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN23","YWATTB","RAB_UNIT3","N","V",,,,,"0.03",,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN23","YWATTB","RAB_UNIT4","N","V",,,,,"0.04",,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN23","YWATTB","RAB_UNIT5","N","V",,,,,"0.05",,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN23","YWATTB","RAB_UNIT6","N","V",,,,,,,,,"0.06","50.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN23","YWATTB","RAB_UNIT8","N","V",,,,,,,,,"0.08","50.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSTEC","YSTECR","RAYBURN_CC1_2","N","V",,,,,,,,"50.0",,"2.0","V",,,,,,,,"55.0",,"2.0","V",,,,,,,,"60.0",,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSTEC","YSTECR","RAYBURN_CC1_2","N","V","26.0",,,"26.0",,,,,,"17.0","V",,,,"27.0",,"27.0","27.0",,,"14.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN24","YSMTTX","RIO_GRAN_BESS","N","V","0.5",,,,,,,,,"5.0","V",,,,,,"0.5",,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QENEL9","YENELT","ROSELAND_BESS1","N","V","0.49",,,,,,,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSHEL2","YKEYCA","RPUBRDS_ESS1","N","V","1.0",,,"1.0",,"1.0",,,,"12.5","V","1.01",,,"1.01",,,,,,"25.0","V","1.02",,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSUE51","YPLUSP","RRANCHES_UNIT1","N","V","5.0",,,"5.0",,"5.0","8.0",,,"29.0","V","2.0",,,"2.0",,"2.0","4.0",,,"36.2","V","10.0",,,"10.0",,"10.0","10.0",,,"21.8","V","1.0",,,"1.0",,"1.0","2.0",,,"58.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSUE51","YPLUSP","RRANCHES_UNIT2","N","V","10.5",,,"10.5",,"10.2","10.5",,,"21.8","V","5.25",,,"5.25",,"5.1","8.4",,,"29.0","V","1.05",,,"1.05",,"1.02","2.1",,,"58.0","V","2.1",,,"2.1",,"2.04","4.2",,,"36.2",,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QBEEP1","YBEEPR","RTLSNAKE_BESS","N","V",,"0.0",,,,,,,,"5.0","V","1.06","0.0",,"0.96",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSHEL2","YKEYCA","RVRVLYS_ESS1","N","V","1.0",,,"1.0",,"1.0",,,,"29.0","V","1.01",,,"1.01",,"4999.99",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSHEL2","YKEYCA","RVRVLYS_ESS2","N","V","1.0",,,"1.0",,"1.0",,,,"29.0","V","1.01",,,"1.01",,,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QBEEP1","YHENI2","SADLBACK_BESS","N","V",,"0.0",,,,,,,,"5.0","V","1.06","0.0",,"0.96",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QBEEP1","YBEEPR","SBEAN_BESS","N","V",,"0.0",,,,,,,,"5.0","V","1.06","0.0",,"0.96",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN22","YSTGAL","SGAL_BES_BESS1","N","V","5.0",,,"5.0",,,"5.0",,,"7.5","V",,,,,,"5.0",,,,"10.0","V",,,,,,,"10.0",,,"7.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSUE70","YSUEZ","SHEEPCRK_BESS1","N","V","0.49",,,"0.49",,,,,,"19.2","V","1.5",,,,,,"0.79",,,"32.0","V","2.13",,,,,,"3.07",,,"25.6","V","2.53",,,"1.5",,,"3.47",,,"25.6","V","11.25",,,,,,"5.62",,,"12.8","2024-12-01"
"2024-10-02","8","QSUE70","YSUEZ","SHEEPCRK_BESS1","N","V",,,,,,,,"1.5",,"25.6","V",,,,,,,,"2.13",,"25.6","V",,,,,,,,"3.0",,"38.4",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTENSK","YSKYGL","SKY1_SKY1A","N","V",,,,,,,,,"20.0","12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTENSK","YSKYGL","SKY1_SKY1A","N","V",,,,"4.0",,"5.0","4.0",,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTENSK","YSKYGL","SKY1_SKY1A","N","V",,,,,,,,"24.0",,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTENSK","YSKYGL","SKY1_SKY1B","N","V",,,,,"0.9",,,,,"8.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSHEL2","YKEYCA","SLCNHLS_ESS1","N","V","1.0",,,"1.0",,"1.0",,,,"12.5","V","1.01",,,"1.01",,,,,,"25.0","V","1.02",,,,,,,,,"6.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSHEL2","YKEYCA","SLCNHLS_ESS2","N","V","1.0",,,"1.0",,"1.0",,,,"12.5","V","1.01",,,"1.01",,,,,,"25.0","V","1.02",,,,,,,,,"6.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDIS9","YVESIU","SPTX12B_BES1","N","V","0.79",,,,,,,,,"12.0","V",,"0.0",,,,,,,,"25.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QGEUS","YGEUS","STEAM_ENGINE_2","N","V",,,,,,,,,"0.01","8.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QGEUS","YGEUS","STEAM_ENGINE_2","N","V","35.0",,,"5.0",,"4.0","15.0",,,"3.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QGEUS","YGEUS","STEAM_ENGINE_3","N","V","35.0",,,"5.0",,"4.0","15.0",,,"3.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QGEUS","YGEUS","STEAM_ENGINE_3","N","V",,,,,,,,"55.0",,"3.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QGEUS","YGEUS","STEAM_ENGINE_3","N","V",,,,,"2.0",,,,"0.01","8.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QGEUS","YGEUS","STEAM_STEAM_2","N","V",,,,"20.0",,"15.0",,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QGEUS","YGEUS","STEAM_STEAM_3","N","V",,,,"20.0",,"15.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSUE38","YSUE38","SUNVASLR_BESS1","N","V","0.49",,,"0.49",,,,,,"7.6","V","1.5",,,,,,"0.79",,,"12.8","V","2.13",,,,,,"3.07",,,"10.2","V","2.53",,,"1.5",,,"3.47",,,"10.2","V","11.25",,,,,,"5.62",,,"5.1","2024-12-01"
"2024-10-02","8","QSUE38","YSUE38","SUNVASLR_BESS1","N","V",,,,,,,,"1.5",,"10.2","V",,,,,,,,"2.13",,"10.2","V",,,,,,,,"3.0",,"15.3",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSUE74","YSUEZ","SWEENY_UNIT1","N","V",,"0.0",,,,,,,,"5.0","V","0.79","0.79",,"0.79",,,"0.79",,,"1.2","V","1.29","1.29",,,,,"1.29",,,"1.0","V","1.98","1.88",,,,,"1.98",,,"1.0","V","4.98","4.88",,"4.98",,,"4.98",,,"1.0","2024-12-01"
"2024-10-02","8","QTEN22","YSWOO2","SWOOSEII_BESS1","N","V","5.0",,,"5.0",,,"5.0",,,"15.0","V",,,,,,"5.0",,,,"20.0","V",,,,,,,"10.0",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN26","YSWTWA","SWTWR_UNIT1","N","V",,,,"1.0",,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN24","YSMTTX","S_SNROSA_BESS","N","V","0.5",,,,,,,,,"5.0","V",,,,,,"0.5",,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN29","YCRAN2","TBWF_ESS_BES1","N","V",,,,"3.0",,,,,,"50.0","V",,,,"5.0",,,,,,"25.0","V",,,,,,"3.0",,,,"25.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSHEL2","YWHARG","TGS_GT01","N","V",,,,,,,,,"1.48","71.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","THW_CC2_6","N","V",,,,,,,,,"3.11","199.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","THW_THWGT51","N","V",,,,,,,,,"1.86","57.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","THW_THWGT52","N","V",,,,,,,,,"2.11","52.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","THW_THWGT53","N","V",,,,,,,,,"2.36","50.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","THW_THWGT55","N","V",,,,,,,,,"2.51","54.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","THW_THWGT56","N","V",,,,,,,,,"2.76","52.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDF21","YWATTB","TOPAZ_UNIT1","N","V",,,,,"0.01",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDF21","YWATTB","TOPAZ_UNIT2","N","V",,,,,"0.02",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDF21","YWATTB","TOPAZ_UNIT3","N","V",,,,,"0.03",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDF21","YWATTB","TOPAZ_UNIT4","N","V",,,,,"0.04",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDF21","YWATTB","TOPAZ_UNIT5","N","V",,,,,,,,,"0.05","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDF21","YWATTB","TOPAZ_UNIT6","N","V",,,,,"0.06",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDF21","YWATTB","TOPAZ_UNIT7","N","V",,,,,,,,,"0.07","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDF21","YWATTB","TOPAZ_UNIT8","N","V",,,,,,,,,"0.08","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QEDF21","YWATTB","TOPAZ_UNIT9","N","V",,,,,,,,,"0.09","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QBEEP1","YHENI2","TOYAH_BESS","N","V",,"0.0",,,,,,,,"5.0","V","1.06","0.0",,"0.96",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QHABIT","YBTCUN","TURQBESS_BESS1","N","V","1.02",,,"1.02",,,,,,"76.0","V","1.28",,,"1.28",,,,,,"20.0","V","2.05",,,,,,,,,"54.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QCALP","YCALP","TXCTY_CC1_8","N","V",,,,,,"4.0",,,,"25.0","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTENSK","YVICTO","VICTPORT_CTG01","N","V",,,,,"0.95",,,,,"42.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTENSK","YVICTO","VICTPORT_CTG02","N","V",,,,,"0.94",,,,,"42.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSHEL2","YVICT2","VICTPRT2_UNIT1","N","V",,,,,,"0.01",,,,"44.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QSHEL2","YVICT2","VICTPRT2_UNIT2","N","V",,,,,,"0.01",,,,"43.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QENEL8","YENELT","VORTEX_BESS1","N","V",,,,"0.49",,,,,,"32.9","V","0.49",,,,,,,,,"88.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","WAP_WAP_G4","N","V",,,,,,,"3.12",,,"29.0","V","3.77",,,,,,,,,"36.0","V",,,,"3.45",,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","WAP_WAP_G5","N","V",,,,,,,"1.12",,,"12.0","V","1.77",,,,,,,,,"6.0","V",,,,"1.45",,,,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","WAP_WAP_G5","N","V",,,,,,,,"25.0",,"25.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","WAP_WAP_G6","N","V",,,,,,,"1.27",,,"24.0","V","1.92",,,,,,,,,"22.0","V",,,,"1.6",,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","WAP_WAP_G7","N","V",,,,,,,"1.42",,,"24.0","V","2.07",,,,,,,,,"22.0","V",,,,"1.75",,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QNRGTX","YNRGTX","WAP_WAP_G8","N","V",,,,,,,"2.27",,,"24.0","V","2.92",,,,,,,,,"22.0","V",,,,"2.6",,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QHABIT","YGLIDE","WCOLLOCL_BSS_U1","N","V","1.97",,,,,,,,,"7.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLUMN","YLUMN","WCPP_CC1_3","N","V",,,,,,,,"3.46",,"3.0","V",,,,,,,,"3.44",,"4.0","V",,,,,,,,"3.42",,"4.0","V",,,,,,,,"3.4",,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLUMN","YLUMN","WCPP_CC1_3","N","V","7.17",,,"7.17",,,"5.86",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLUMN","YLUMN","WCPP_CC1_4","N","V","7.86",,,"7.86",,,"6.44",,,"15.0","V","7.78",,,"7.78",,,"6.35",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLUMN","YLUMN","WCPP_CC1_4","N","V",,,,,,,,"3.77",,"3.0","V",,,,,,,,"3.76",,"4.0","V",,,,,,,,"3.75",,"4.0","V",,,,,,,,"3.74",,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QBEEP1","YHENI1","WEIL_TRC_BESS","N","V",,"0.0",,,,,,,,"5.0","V","1.06","0.0",,"0.96",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLCRA","YLCRA","WIPOPA_WPP_G1","N","V",,,,,,,,,"0.92","43.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLCRA","YLCRA","WIPOPA_WPP_G2","N","V",,,,,,,,,"0.94","43.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLCRA","YLCRA","WIPOPA_WPP_G3","N","V",,,,,,,,,"0.96","43.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLCRA","YLCRA","WIPOPA_WPP_G4","N","V",,,,,,,,,"0.97","43.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLCRA","YLCRA","WIRTZ_WIRTZ_G1","N","V","0.63",,,,,,,,,"28.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QLCRA","YLCRA","WIRTZ_WIRTZ_G2","N","V","0.63",,,,,,,,,"28.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTENSK","YWHITN","WND_WHITNEY1","N","V",,,,"0.01",,,,,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTENSK","YWHITN","WND_WHITNEY2","N","V",,,,"0.01",,,,,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN26","YWESTO","WOV_BESS_UNIT1","N","V",,,,"1.0",,,,,,"6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","8","QTEN24","YSMTTX","W_HARLIN_BESS","N","V","0.5",,,,,,,,,"5.0","V",,,,,,"0.5",,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","ALVIN_UNIT1","N","V","0.49",,,"0.49",,,,,,"1.9","V","0.79",,,,,,"1.59",,,"1.5","V","1.29",,,,,,"3.04",,,"1.5","V","2.98",,,,,,"4.56",,,"1.1","V","6.98",,,"6.98",,,"6.98",,,"1.5","2024-12-01"
"2024-10-02","9","QENE11","YENELT","ANCHOR_BESS1","N","V",,,,,,,"0.49",,,"8.8","V","0.49",,,,,,,,,"21.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QENE11","YENELT","ANCHOR_BESS2","N","V",,,,,,,"0.49",,,"8.7","V","0.49",,,,,,,,,"16.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE53","YPLUSP","ANEM_ESS_BESS1","N","V","0.5",,,"0.5",,,"3.92",,,"48.8","V","0.75",,,"0.75",,,"7.84",,,"39.0","V","0.25",,,"0.25",,,"1.96",,,"78.0","V","1.0",,,"1.0",,,"9.8",,,"29.2",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","ANGLETON_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","0.79","0.69",,"0.79",,,"1.59",,,"2.5","V","1.29","1.19",,,,,"3.04",,,"2.0","V","2.98","2.88",,,,,"4.56",,,"2.0","V","6.98","6.88",,"4.98",,,"6.98",,,"2.0","2024-12-01"
"2024-10-02","9","QBTU","YBRYN","ATKINS_ATKINSG7","N","V",,,,,,"500.0",,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","AUSTPL_AUSTING1","N","V","0.81",,,,,,,,,"8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","AUSTPL_AUSTING2","N","V","0.81",,,,,,,,,"8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QENEL6","YENELT","AZURE_BESS1","N","V",,,,"0.49",,,,,,"17.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTENSK","YPHR","BAC_CTG1","N","V",,,,,,,,,"1.02","52.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTENSK","YPHR","BAC_CTG2","N","V",,,,,,,,,"1.01","55.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTENSK","YPHR","BAC_CTG3","N","V",,,,,,,,,"1.07","52.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTENSK","YPHR","BAC_CTG5","N","V",,,,,,,,,"1.03","53.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTENSK","YPHR","BAC_CTG6","N","V",,,,,,,,,"1.05","54.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","BATCAVE_BES1","N","V",,"0.0",,,,,,,,"100.5","V","0.79","0.69",,"0.79",,,"1.59",,,"25.1","V","1.29","1.19",,,,,"3.04",,,"20.1","V","2.98","2.88",,,,,"4.56",,,"20.1","V","6.98","6.88",,"4.98",,,"6.98",,,"20.1","2024-12-01"
"2024-10-02","9","QTEN24","YSMTTX","BAY_CITY_BESS","N","V","0.5",,,,,,,,,"5.0","V",,,,"1.0",,,,,,"5.0","V",,,,,,"0.5",,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTEN23","YWATTB","BCH_UNIT1","N","V",,,,,"0.01",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTEN23","YWATTB","BCH_UNIT2","N","V",,,,,"0.02",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTEN23","YWATTB","BCH_UNIT3","N","V",,,,,,,,,"0.03","51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTEN23","YWATTB","BCH_UNIT4","N","V",,,,,"0.04",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTEN23","YWATTB","BCH_UNIT5","N","V",,,,,"0.05",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
